file_name,homo_n,lumo_n,max_charge_pos_n,max_charge_neg_n,dipole_n,gibbs_n,elec_en_n,homo_spin_up_o,lumo_spin_up_o,homo_spin_down_o,lumo_spin_down_o,max_charge_pos_o,max_charge_neg_o,max_spin_o,dipole_o,gibbs_o,elec_en_o,homo_spin_up_r,lumo_spin_up_r,homo_spin_down_r,lumo_spin_down_r,max_charge_pos_r,max_charge_neg_r,max_spin_r,dipole_r,gibbs_r,elec_en_r,ion_pot,elec_aff,selfies,smiles
4821,,,,,,,,-0.372225,-0.237029,-0.368837,-0.352766,0.400366,-0.588294,0.26187,4.65405,-473.88020822,-474.005609844724,,,,,,,,,,,,,[N][C][C][=C][C][=C][NH1][N][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],NCC1=CC=C2[NH1]N=CC2=C1
4824,,,,,,,,-0.35299,-0.230391,-0.37762,-0.331275,0.459584,-0.739032,0.279471,5.33379,-473.91818611,-474.044582909466,,,,,,,,,,,,,[C][C][=C][Branch1][C][N][C][=C][C][NH1][N][=C][C][Ring1][#Branch2][=Ring1][Branch1],CC1=C(N)C=CC=2[NH1]N=CC1=2
4830,,,,,,,,-0.391949,-0.25721,-0.414306,-0.37133,0.477812,-0.553429,0.260896,4.38326,-541.92480019,-542.006084002402,,,,,,,,,,,,,[N][C][=N][C][Branch1][C][O][=N][C][NH1][N][=C][C][Ring1][#Branch2][=Ring1][Branch1],NC1=NC(O)=NC=2[NH1]N=CC1=2
4835,,,,,,,,-0.445044,-0.292376,-0.456973,-0.411119,0.424809,-0.172881,0.45848,3.24173,-301.83982957,-301.886969446396,,,,,,,,,,,,,[C][#C][C][=C][C][=N][NH1][Ring1][Branch1],C#CC1=CC=N[NH1]1
4850,-0.245107,-0.076467,0.440294,-0.532577,6.01124,-430.57278093,-430.614401081164,,,,,,,,,,,0.106975,0.131682,-0.02299,0.135256,0.375062,-0.607858,0.422792,5.63771,-430.56438278,-430.598673738335,,0.2285220596501357,[O][=C][Branch1][C][O][C][=C][NH1][N][=N][Ring1][Branch1],O=C(O)C1=C[NH1]N=N1
4898,,,,,,,,-0.400603,-0.237281,-0.418385,-0.359053,0.501647,-0.61602,0.607239,0.40229,-419.26046753,-419.33338605249,,,,,,,,,,,,,[C][C][C][Branch1][C][O][=C][O][C][=Ring1][=Branch1][O],CC=1C(O)=COC=1O
4926,,,,,,,,-0.398569,-0.262468,-0.397611,-0.379551,0.473667,-0.53977,0.383398,4.53458,-571.80825721,-571.913486590116,,,,,,,,,,,,,[C][C][O][C][Branch1][Ring1][C][O][=C][C][=Ring1][#Branch1][C][=Branch1][C][=O][O],CC=1OC(CO)=CC=1C(=O)O
4964,,,,,,,,-0.381658,-0.229611,-0.380133,-0.357609,0.46214,-0.725826,0.33573,4.26387,-460.68607069,-460.810054936498,,,,,,,,,,,,,[C][C][=C][C][=C][Branch1][Branch1][C][C][C][=O][O][Ring1][=Branch2],CC1=CC=C(CCC=O)O1
4965,,,,,,,,-0.400494,-0.248467,-0.41083,-0.372199,0.472642,-0.604586,0.390322,1.34813,-383.326908,-383.420315415809,,,,,,,,,,,,,[C][C][=C][C][=C][Branch1][Ring1][C][O][O][Ring1][#Branch1],CC1=CC=C(CO)O1
4966,,,,,,,,-0.436352,-0.306901,-0.418366,-0.408073,0.340871,-0.596829,0.377487,4.70728,-382.11546414,-382.187302621212,,,,,,,,,,,,,[C][C][=C][C][=C][Branch1][Ring1][C][=O][O][Ring1][#Branch1],CC1=CC=C(C=O)O1
4967,,,,,,,,-0.44748,-0.32279,-0.43032,-0.422895,0.486932,-0.469076,0.374989,5.31283,-531.30720506,-531.363674412161,,,,,,,,,,,,,[O][=C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][Ring1][Branch2],O=CC1=CC=C(C(=O)O)O1
4968,,,,,,,,-0.35483,-0.255552,-0.350831,-0.337756,0.382837,-0.4582,0.269286,4.77431,-727.47479528,-727.650785282527,,,,,,,,,,,,,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][C][=O][O][Ring1][#Branch1],CCOC1=CC=CC=C1C2=CC=C(C=O)O2
4969,,,,,,,,-0.349919,-0.26286,-0.346824,-0.337331,0.340299,-0.259492,0.21157,5.42378,-727.27768998,-727.442246877321,,,,,,,,,,,,,[O][=C][C][=C][C][=C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][O][Ring1][#C],O=CC1=CC=C(C2=CC=CC3=CC=CC=C23)O1
4970,,,,,,,,-0.363555,-0.27014,-0.35978,-0.351388,0.483294,-0.51822,0.238282,3.5382,-837.42370678,-837.55736135251,,,,,,,,,,,,,[O][=C][C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][O][=C][Ring1][#Branch2][O][Ring1][#C],O=CC1=CC=C(C2=CC=C(C(=O)O)C(O)=C2)O1
4971,,,,,,,,-0.36368,-0.271386,-0.359301,-0.353589,0.350534,-0.46958,0.271975,6.5872,-840.76239891,-840.94516420617,,,,,,,,,,,,,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][Ring1][C][=O][O][Ring1][#Branch1][C][=C][Ring1][=N],CCOC(=O)C1=CC=C(C2=CC=C(C=O)O2)C=C1
4972,,,,,,,,-0.352355,-0.254227,-0.348706,-0.335733,0.344608,-0.445835,0.263737,6.92692,-688.20933297,-688.359744296949,,,,,,,,,,,,,[C][O][C][=C][C][=C][Branch1][N][C][=C][C][=C][Branch1][Ring1][C][=O][O][Ring1][#Branch1][C][=C][Ring1][=N],COC1=CC=C(C2=CC=C(C=O)O2)C=C1
4974,,,,,,,,-0.432302,-0.303364,-0.416692,-0.406164,0.464621,-0.476809,0.319159,2.99652,-457.29004066,-457.36514552579,,,,,,,,,,,,,[O][=C][C][=C][C][=C][Branch1][Ring1][C][O][O][Ring1][#Branch1],O=CC1=CC=C(CO)O1
4975,,,,,,,,-0.36816,-0.241391,-0.356153,-0.35496,0.34314,-0.549377,0.255486,6.7781,-688.17845761,-688.327791889988,,,,,,,,,,,,,[O][=C][C][=C][C][=C][Branch1][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=N],O=CC1=CC=C(COC2=CC=CC=C2)O1
4976,,,,,,,,-0.406146,-0.279984,-0.393632,-0.386429,0.361867,-0.476856,0.278442,3.55425,-535.82935392,-535.956063031418,,,,,,,,,,,,,[C][C][O][C][C][=C][C][=C][Branch1][Ring1][C][=O][O][Ring1][#Branch1],CCOCC1=CC=C(C=O)O1
4977,,,,,,,,-0.34985,-0.250596,-0.34685,-0.34384,0.273244,-0.617054,0.310986,5.9735,-613.03269883,-613.17829001655,,,,,,,,,,,,,[C][C][=C][C][=C][Branch1][=N][C][=C][C][=C][C][Branch1][Ring1][C][=O][=C][Ring1][Branch2][O][Ring1][=N],CC1=CC=C(C2=CC=CC(C=O)=C2)O1
4978,,,,,,,,-0.328355,-0.249371,-0.332278,-0.313295,0.380287,-0.523213,0.208132,6.88271,-839.56277241,-839.725178492279,,,,,,,,,,,,,[C][C][=Branch1][C][=O][C][=C][C][=C][Branch1][P][C][=C][C][=C][Branch1][Branch2][C][=C][C][=C][O][Ring1][Branch1][O][Ring1][#Branch2][O][Ring1][#C],CC(=O)C1=CC=C(C2=CC=C(C3=CC=CO3)O2)O1
4979,,,,,,,,-0.40532,-0.252993,-0.409528,-0.374835,0.468008,-0.52227,0.3855,2.49195,-458.49382906,-458.592689713192,,,,,,,,,,,,,[O][C][C][=C][C][=C][Branch1][Ring1][C][O][O][Ring1][#Branch1],OCC1=CC=C(CO)O1
4980,,,,,,,,-0.378675,-0.2431,-0.377877,-0.36143,0.464358,-0.50403,0.393737,5.26725,-686.06756294,-686.190799634202,,,,,,,,,,,,,[C][O][C][=C][C][=C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][O][C][Ring1][N][=Ring1][Branch2],COC1=CC=CC=2C(C(=O)O)=COC1=2
4981,,,,,,,,-0.352095,-0.283841,-0.346672,-0.33888,0.281095,-0.584168,0.241346,5.48328,-959.54950422,-959.825568839281,,,,,,,,,,,,,[C][C][=C][O][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][=Branch1][C][=O][C][=C][Ring1][Branch2][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][Branch1][C][C][C],CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3CCCC4(C)C
4982,,,,,,,,-0.40112,-0.262778,-0.384829,-0.378369,0.37102,-0.506209,0.385814,2.91434,-538.03924129,-538.198765298886,,,,,,,,,,,,,[C][C][=C][O][C][=C][Ring1][Branch1][C][=Branch1][C][=O][C][C@@H1][Branch1][C][C][C][Ring1][Branch2],CC1=COC2=C1C(=O)C[C@@H1](C)C2
4983,,,,,,,,-0.401746,-0.237214,-0.416844,-0.361411,0.32604,-0.572919,0.481179,2.63684,-464.04398998,-464.223380942856,,,,,,,,,,,,,[C][C][=C][O][C][=C][Ring1][Branch1][C][C][C@H1][Branch1][C][C][C][Ring1][#Branch1],CC1=COC2=C1CC[C@H1](C)C2
4984,,,,,,,,-0.361951,-0.233162,-0.380273,-0.343349,0.479706,-0.480831,0.29808,1.97884,-686.092783,-686.217860797095,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][C][=C][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch2][Ring1][#Branch1],O=C(O)CC1=COC2=CC(O)=CC=C12
4985,,,,,,,,-0.400337,-0.281159,-0.399172,-0.377731,0.487738,-0.439222,0.327058,6.60424,-610.87693259,-610.996830372206,,,,,,,,,,,,,[C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1],CC1=C(C(=O)O)OC2=CC=CC=C12
4986,,,,,,,,-0.385747,-0.266279,-0.390606,-0.364352,0.476437,-0.57655,0.255682,4.5813,-650.16456418,-650.309682720536,,,,,,,,,,,,,[C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][C][=C][Branch1][C][C][C][=C][C][=C][Ring1][=N][Ring1][#Branch1],CC1=C(C(=O)O)OC2=C(C)C=CC=C12
4987,,,,,,,,-0.381082,-0.263599,-0.398344,-0.358174,0.466995,-0.503089,0.403576,3.83066,-725.3425059,-725.493411963386,,,,,,,,,,,,,[C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][O],CCOC(=O)C=1OC2=CC=CC=C2C=1O
4988,,,,,,,,-0.329203,-0.201532,-0.326724,-0.316616,0.250693,-0.609016,0.196014,7.75228,-1151.36834786,-1151.700528966728,,,,,,,,,,,,,[C][C][O][C][=C][C][=C][Branch1][=N][O][C][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][S][C][=Ring2][Ring1][Ring1][C][=Branch1][C][=O][O][C][Branch1][C][C][C],CC=1OC2=CC=C(OC/C=C/C3=CC=CC=C3)C=C2C=1C(=O)OC(C)C
4989,,,,,,,,-0.393388,-0.271941,-0.385323,-0.373027,0.264591,-0.50859,0.248112,2.98839,-535.6681337,-535.783109847062,,,,,,,,,,,,,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=O],CC=1OC2=CC=CC=C2C=1C=O
4990,,,,,,,,-0.394754,-0.290888,-0.385575,-0.379315,0.46614,-0.549633,0.27613,5.13106,-535.65714771,-535.771709387045,,,,,,,,,,,,,[C][C][=C][Branch1][Ring1][C][=O][O][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1],CC1=C(C=O)OC2=CC=CC=C12
4991,,,,,,,,-0.347547,-0.23163,-0.340471,-0.33598,0.465137,-0.501478,0.170821,3.86138,-881.02095665,-881.241383108764,,,,,,,,,,,,,[C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1],CCC=1OC2=CC=CC=C2C=1C(=O)C3=CC=C(O)C=C3
4992,,,,,,,,-0.346485,-0.232137,-0.340855,-0.338333,0.448747,-0.517588,0.176524,7.9483,-1108.75339542,-1109.010824220191,,,,,,,,,,,,,[C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch2][O][C][C][=Branch1][C][=O][O][C][=C][Ring1][O],CCC=1OC2=CC=CC=C2C=1C(=O)C3=CC=C(OCC(=O)O)C=C3
4993,,,,,,,,-0.389254,-0.268349,-0.38206,-0.369123,0.313518,-0.53811,0.248567,3.55464,-574.93694695,-575.079362000102,,,,,,,,,,,,,[C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=O],CCC=1OC2=CC=CC=C2C=1C=O
4994,,,,,,,,-0.317027,-0.227263,-0.311847,-0.31565,0.443236,-0.470074,0.218113,3.83277,-1070.42217417,-1070.660960679488,,,,,,,,,,,,,[C][O][C][=C][C][=C][O][C][Ring1][Branch1][=C][C][O][C][Branch1][O][/C][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][=Branch1][C][=O][C][Ring2][Ring1][=Branch1][=Ring1][#C],COC1=C2C=COC2=CC=3OC(/C=C/C4=CC=CC=C4)=CC(=O)C1=3
4996,,,,,,,,-0.367166,-0.249266,-0.36443,-0.347937,0.315869,-0.463078,0.260942,9.48564,-762.22060811,-762.355322325565,,,,,,,,,,,,,[C][O][C][=C][C][=C][O][C][Ring1][Branch1][=C][C][O][C][=Branch1][C][=O][C][=C][C][Ring1][=C][=Ring1][#Branch1],COC1=C2C=COC2=CC=3OC(=O)C=CC1=3
4997,,,,,,,,-0.330242,-0.226399,-0.341538,-0.314865,0.357515,-0.63741,0.203102,3.43477,-915.93336391,-916.123547602395,,,,,,,,,,,,,[C][O][C][=C][O][C][=C][C][Ring1][Branch1][=C][Branch1][Ring1][O][C][C][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][Ring1][P][=Ring1][Branch2],COC1=C2OC=CC2=C(OC)C=3C(=O)C=C(C)OC1=3
4998,,,,,,,,-0.365394,-0.247437,-0.374327,-0.347454,0.466504,-0.509989,0.210576,4.46905,-764.62372546,-764.800136417822,,,,,,,,,,,,,[C][C][Branch1][C][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][O][C][=C][C][Ring1][N][=Ring1][Branch1],CC(C)OC1=CC(C(=O)O)=CC=2OC=CC1=2
4999,,,,,,,,-0.374211,-0.255042,-0.379455,-0.356345,0.468204,-0.507837,0.196216,5.378,-686.07290909,-686.197733169933,,,,,,,,,,,,,[C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][O][C][=C][C][Ring1][N][=Ring1][Branch1],COC1=CC(C(=O)O)=CC=2OC=CC1=2
5000,,,,,,,,-0.369917,-0.251245,-0.376642,-0.352041,0.467346,-0.508237,0.202096,4.80274,-725.34933817,-725.49925073207,,,,,,,,,,,,,[C][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][O][C][=C][C][Ring1][N][=Ring1][Branch1],CCOC1=CC(C(=O)O)=CC=2OC=CC1=2
5001,,,,,,,,-0.404013,-0.273007,-0.404557,-0.383062,0.469935,-0.470989,0.241331,4.61153,-571.59273893,-571.686972545529,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][=C][C][=C][C][O][C][=C][C][Ring1][=Branch2][=Ring1][Branch1],O=C(O)C1=CC=CC=2OC=CC1=2
5002,,,,,,,,-0.332726,-0.234672,-0.365723,-0.32122,0.473622,-0.49499,0.155157,5.11232,-951.72272599,-951.878107530502,,,,,,,,,,,,,[O][=C][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][O][C][=C][C][Branch1][C][O][=C][C][=C][Ring1][#Branch1][C][Ring2][Ring1][Ring1][=Ring1][#Branch2],O=C1OC2=CC(O)=CC=C2C=3OC4=CC(O)=CC=C4C1=3
5003,,,,,,,,-0.335561,-0.223378,-0.329286,-0.330115,0.25768,-0.427734,0.226846,2.74067,-765.57381714,-765.757642997355,,,,,,,,,,,,,[C][O][C][=C][C][=C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][Ring1][O][=C][Ring1][#C],COC1=CC=C2OC3=CC=C(OC)C=C3C2=C1
5004,,,,,,,,-0.368718,-0.259338,-0.375407,-0.352999,0.458919,-0.455006,0.17698,5.04363,-800.3522724,-800.492654265404,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][=C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][=Branch2][C][=C][Ring1][=N][O],O=C(O)C1=CC=2OC3=CC=CC=C3C=2C=C1O
5005,,,,,,,,-0.37225,-0.242214,-0.367763,-0.356029,0.258588,-0.545612,0.246843,3.58663,-689.20858981,-689.366782642369,,,,,,,,,,,,,[C][C][=Branch1][C][=O][C][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][=N],CC(=O)C1=CC=C2OC3=CC=CC=C3C2=C1
5006,,,,,,,,-0.365654,-0.244679,-0.363118,-0.360571,0.273995,-0.386059,0.246787,4.26551,-764.40823489,-764.569026613779,,,,,,,,,,,,,[C][O][C][=Branch1][C][=O][C][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][=N],COC(=O)C1=CC=C2OC3=CC=CC=C3C2=C1
5007,,,,,,,,-0.367373,-0.233299,-0.366711,-0.349528,0.254848,-0.508186,0.216135,0.78507,-615.20741576,-615.385866890495,,,,,,,,,,,,,[C][C][C][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][=N],CCC1=CC=C2OC3=CC=CC=C3C2=C1
5008,,,,,,,,-0.358767,-0.224352,-0.358323,-0.345034,0.454686,-0.513526,0.190578,1.69091,-690.38950627,-690.571053972285,,,,,,,,,,,,,[O][C][C][C][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][=N],OCCC1=CC=C2OC3=CC=CC=C3C2=C1
5009,,,,,,,,-0.38124,-0.26171,-0.368092,-0.366179,0.471772,-0.214541,0.204221,4.18355,-649.92140346,-650.05309437664,,,,,,,,,,,,,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2],O=CC1=CC=CC2=C1OC3=CC=CC=C32
5010,,,,,,,,-0.355064,-0.236585,-0.354555,-0.342545,0.272851,-0.259222,0.294471,4.25156,-880.80994701,-881.017335678223,,,,,,,,,,,,,[O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][=N],O=C(C1=CC=CC=C1)C2=CC=C3OC4=CC=CC=C4C3=C2
5011,,,,,,,,-0.346771,-0.243426,-0.356382,-0.330974,0.262472,-0.313592,0.249493,1.87164,-690.2073106,-690.376474135221,,,,,,,,,,,,,[C][=C][C][=C][C][=C][C][=Branch1][Branch2][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][N],C1=CC=C2C=C3C(=CC2=C1)OC4=CC=CC=C43
5012,,,,,,,,-0.325023,-0.210896,-0.326474,-0.315107,0.406137,-0.233605,0.166378,0.24268,-1072.43480729,-1072.692755114754,,,,,,,,,,,,,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=C][Branch2][Ring1][Ring2][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2][C][=C][C][=C][Ring2][Ring1][Ring1][Ring2][Ring1][#Branch1],C1=CC=C2C(=C1)OC3=C(C4=CC=CC5=C4OC6=CC=CC=C65)C=CC=C32
5013,,,,,,,,-0.364389,-0.302424,-0.380061,-0.341202,0.277506,-0.512993,0.2415,1.55519,-839.74725809,-839.924314497953,,,,,,,,,,,,,[C][C][O][C][=C][Branch1][Ring2][O][C][C][C][=Branch1][C][=O][C][O][C][=C][C][=Ring1][Branch1][C][Ring1][=N][=O],CCOC1=C(OCC)C(=O)C=2OC=CC=2C1=O
5014,,,,,,,,-0.403086,-0.266602,-0.385848,-0.384934,0.447915,-0.422555,0.404676,6.66351,-687.23871885,-687.385568885788,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][C@H1][C][C][C][O][C][=C][C][=Ring1][Branch1][C][Ring1][=Branch2][=O],O=C(O)C[C@H1]1CCC=2OC=CC=2C1=O
5015,,,,,,,,-0.396969,-0.263931,-0.39084,-0.383292,0.472586,-0.497282,0.287089,5.27221,-571.60287636,-571.697166849189,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][=C][C][=C][O][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],O=C(O)C1=CC=C2OC=CC2=C1
5016,,,,,,,,-0.404867,-0.27224,-0.390522,-0.385439,0.280401,-0.210226,0.243081,4.40162,-496.37874951,-496.468664041844,,,,,,,,,,,,,[O][=C][C][=C][C][=C][O][C][=C][C][Ring1][Branch1][=C][Ring1][=Branch2],O=CC1=CC=C2OC=CC2=C1
5017,,,,,,,,-0.37971,-0.247858,-0.40963,-0.358747,0.48384,-0.463808,0.297377,2.28817,-458.32492523,-458.412693027141,,,,,,,,,,,,,[O][C][=C][C][=C][C][=C][O][C][Ring1][Branch1][=C][Ring1][=Branch2],OC1=CC=C2C=COC2=C1
5018,,,,,,,,-0.36101,-0.255287,-0.355984,-0.342092,0.457714,-0.514116,0.289716,8.03343,-763.40231017,-763.555416222235,,,,,,,,,,,,,[C][O][C][=C][C][=C][C][C][=C][Branch1][Branch2][/C][=C][/C][=Branch1][C][=O][O][O][C][Ring1][=C][=Ring1][#Branch2],COC1=CC=CC=2C=C(/C=C/C(=O)O)OC1=2
5019,,,,,,,,-0.367597,-0.267448,-0.36071,-0.358127,0.278929,-0.266151,0.264414,3.61787,-840.53270627,-840.702787647789,,,,,,,,,,,,,[O][=C][C][=C][C][=C][O][C][Branch1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][Ring1][=N][=C][Ring1][P],O=CC1=CC=C2OC(C(=O)C3=CC=CC=C3)=CC2=C1
5020,,,,,,,,-0.399799,-0.277669,-0.397329,-0.377565,0.485135,-0.651392,0.296772,3.87386,-610.87823367,-610.99770566082,,,,,,,,,,,,,[C][C][=C][C][=C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][Ring1][Branch2][=C][Ring1][N],CC1=CC=C2OC(C(=O)O)=CC2=C1
5021,,,,,,,,-0.379048,-0.252655,-0.378085,-0.363472,0.477664,-0.486373,0.277255,6.59326,-686.06451853,-686.187653988913,,,,,,,,,,,,,[C][O][C][=C][C][=C][O][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][Ring1][Branch2][=C][Ring1][N],COC1=CC=C2OC(C(=O)O)=CC2=C1
5022,,,,,,,,-0.372024,-0.257509,-0.381829,-0.35334,0.476015,-0.499981,0.274158,6.99258,-686.07158533,-686.195375130323,,,,,,,,,,,,,[C][O][C][=C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][O][C][Ring1][Branch2][=C][Ring1][N],COC1=CC=C2C=C(C(=O)O)OC2=C1
5024,,,,,,,,-0.363364,-0.245907,-0.363217,-0.354428,0.320211,-0.511102,0.388993,8.09557,-764.59462577,-764.769900890582,,,,,,,,,,,,,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][C][Branch1][Ring1][O][C][=C][Ring1][Branch2][O][Ring1][O],CCOC(=O)C1=CC2=CC=CC(OC)=C2O1
5025,,,,,,,,-0.382307,-0.294935,-0.377031,-0.372032,0.401023,-0.51195,0.304717,1.58631,-803.64389294,-803.831829993112,,,,,,,,,,,,,[C][C][Branch1][C][C][C][=C][C][=C][Branch1][Ring2][O][Ring1][Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][N][=O],CC(C)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O
5026,,,,,,,,-0.349894,-0.240237,-0.348728,-0.33744,0.479671,-0.524937,0.256637,7.24929,-841.96718967,-842.173500800926,,,,,,,,,,,,,[C][C][Branch1][C][C][C][=C][C][=C][C][Branch1][Branch2][/C][=C][/C][=Branch1][C][=O][O][=C][Branch1][C][O][C][=C][Ring1][N][O][Ring1][#C],CC(C)C1=CC2=CC(/C=C/C(=O)O)=C(O)C=C2O1
5027,,,,,,,,-0.373885,-0.253754,-0.373784,-0.369466,0.468191,-0.622339,0.27864,6.8318,-610.89468034,-611.014212508808,,,,,,,,,,,,,[C][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][=C][Ring1][=Branch2][O][Ring1][N],CC1=CC2=CC(C(=O)O)=CC=C2O1
5028,,,,,,,,-0.37416,-0.270665,-0.36821,-0.364629,0.310608,-0.429079,0.365604,6.73219,-610.83940619,-610.957761820313,,,,,,,,,,,,,[C][O][C][=C][C][=C][C][C][=C][Branch1][Ring1][C][=O][O][C][Ring1][O][=Ring1][#Branch1],COC1=CC=CC=2C=C(C=O)OC1=2
5029,,,,,,,,-0.351239,-0.244483,-0.372662,-0.33375,0.27087,-0.200618,0.210276,0.94261,-614.02033342,-614.178119926558,,,,,,,,,,,,,[C][=C][C][=C][Branch1][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][C][=C][Ring1][#C],C1=CC=C(C2=CC3=CC=CC=C3O2)C=C1
5030,,,,,,,,-0.388359,-0.252627,-0.398382,-0.36936,0.453776,-0.529951,0.238768,6.08812,-610.8746174,-610.994429810809,,,,,,,,,,,,,[O][=C][Branch1][C][O][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2],O=C(O)CC1=CC2=CC=CC=C2O1
5031,,,,,,,,-0.340723,-0.230625,-0.360011,-0.326554,0.36573,-0.561079,0.170275,3.02058,-1068.55443302,-1068.776352565435,,,,,,,,,,,,,[C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][O][C][=C][C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Branch1][C][C][O][C][=Ring1][#Branch2][C][=C][Ring2][Ring1][C][Ring1][=C],COC(=O)C1=C(C)OC2=CC=3C(C(=O)OC)=C(C)OC=3C=C12
5032,,,,,,,,-0.366861,-0.236691,-0.369277,-0.342826,0.487805,-0.468564,0.42194,3.45032,-574.94765481,-575.095230173289,,,,,,,,,,,,,[O][C][=C][O][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][C][C][Ring1][#Branch1],OC1=COC2=CC3=C(C=C12)CCC3
5033,,,,,,,,-0.381507,-0.265774,-0.389847,-0.363067,0.350784,-0.263114,0.279992,7.22212,-647.76423843,-647.86936284198,,,,,,,,,,,,,[O][=C][C][=C][C][=C][C][C][=C][O][C][=Ring1][Branch1][C][=C][Ring1][=Branch2][O][Ring1][=N],O=C1C=CC2=CC=3C=COC=3C=C2O1
